EQUIP_ID,YEAR,MAKE,MODEL,DESCRIPTION,DEPT,SALE_PRICE,SALE_DATE,SOLD_BY,VIN,Equipment Type
62905,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,"5,350.00",05/08/2017,MURPHYS AUCTION,JTDKB22U367067075,SEDAN - SML - HYBRID
52148,2005,TOYOTA,PRIUS,SEDAN - COMPACT - HYBRID,SFD,"5,500.00",10/05/2018,BIDADOO ONLINE AUCTION,JTDKB22U553111924,SEDAN - SML - HYBRID
52149,2005,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,"5,683.00",11/08/2018,BIDADOO ONLINE AUCTION,JTDKB22U053112074,SEDAN - SML - HYBRID
52518,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPU,"4,300.01",09/17/2019,BIDADOO ONLINE AUCTION,JTDKB22U053111264,SEDAN - SML - HYBRID
65975,2006,NORAM,65E,MOTOR GRADER - ARTICULATED - 17000 LB,DPR,"50,278.00",05/17/2019,BIDADOO ONLINE AUCTION,65ET-9201,GRADER
64601,2006,CHEVROLET,COLORADO 4X4,PICKUP COMPACT CREWCAB 4X4,SPU,"9,900.00",03/29/2018,BIDADOO ONLINE AUCTION,1GCDT136768266348,TRUCK - LIGHT
84721,2008,FORD,F250,PICKUP CREW CAB 2WD,SDOT,"7,050.00",07/14/2020,MURPHYS AUCTION,1FTSW20598EB44434,TRUCK - LIGHT
31640,2011,NATIONAL,MB2-2245,TRAILER MOUNTED MESSAGE BOARD,SDOT,330.00,03/13/2020,MURPHYS AUCTION,UNK,TRAILER - MESSAGE BOARD
74509,2007,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,"4,000.00",05/08/2017,MURPHYS AUCTION,1GCDT13E878225297,TRUCK - LIGHT
70456,2007,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,110.00,06/25/2018,MURPHYS AUCTION,2G1WS58R779403177,SEDAN - MED
70457,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"3,600.00",12/23/2019,BIDADOO ONLINE AUCTION,2G1WS58R579401122,SEDAN - MED
57006,2005,JOHN DEERE,6320,TRACTOR - FLAIL MOWER,SDOT,"27,500.00",01/25/2019,BIDADOO ONLINE AUCTION,LO6320H 463399,TRACTOR - MOWER
52088,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,"6,100.00",04/26/2016,MURPHYS AUCTION,JTDKB22U250125216,SEDAN - SML - HYBRID
75204,2007,GMC,T6500,TRUCK - FLATBED - CONCRETE - CLASS 6,DPR,"2,200.00",07/02/2019,MURPHYS AUCTION,1GDJ6F1337F409448,TRUCK - FLATBED
83842,2008,FORD,F250,PICKUP - CREW CAB,DPR,"5,452.52",12/27/2018,MURPHYS AUCTION,1FTSW20508EB44435,TRUCK - LIGHT
61724,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"3,350.00",03/03/2017,BIDADOO ONLINE AUCTION,2G1WS551869396656,SEDAN - MED
PD0603,1998,FORD,E450,BUS - 21 PASSENGER,SPD,"4,650.00",07/20/2020,BIDADOO ONLINE AUCTION,1FDXE40FXWHC07237,BUS - POLICE
68130,2006,JOHN DEERE,5225 UTILITY TRACTOR,TRACTOR - LOADER,DPR,"20,100.00",03/03/2017,BIDADOO ONLINE AUCTION,LV5225R226106,TRACTOR - LOADER
63474,2006,CHEVROLET,COLORADO,COMPACT PICKUP - CREWCAB,SPU,"6,050.00",06/25/2018,MURPHYS AUCTION,1GCCS136X68296376,TRUCK - LIGHT
64519,2006,CHEVROLET,COLORADO,PICKUP COMPACT CREWCAB,SPU,"10,756.00",10/10/2017,BIDADOO ONLINE AUCTION,1GCDT136368292901,TRUCK - LIGHT
61868,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,"5,200.00",10/30/2018,MURPHYS AUCTION,JTDKB20U263143685,SEDAN - SML - HYBRID
71872,2007,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,"7,100.00",11/21/2018,BIDADOO ONLINE AUCTION,JTDKB20U277599244,SEDAN - SML - HYBRID
71876,2007,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,DPR,"4,726.00",11/21/2018,BIDADOO ONLINE AUCTION,JTDKB20U173225182,SEDAN - SML - HYBRID
71843,2007,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,"5,701.00",06/25/2018,MURPHYS AUCTION,JTDKB20UX77599976,SEDAN - SML - HYBRID
64641,2006,CHEVROLET,WORK HORSE,WALKIN VAN - CLASS 4,SPU,"6,850.00",03/07/2018,MURPHYS AUCTION,5B4KPD2UX63414993,VAN - WALKIN
61727,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"2,650.00",10/06/2016,BIDADOO ONLINE AUCTION,2G1WS551669394243,SEDAN - MED
61728,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"2,500.00",10/12/2016,BIDADOO ONLINE AUCTION,2G1WS551369394703,SEDAN - MED
83904,2008,FORD,F350,PICKUP,DPR,"12,826.00",08/04/2017,BIDADOO ONLINE AUCTION,1FTWX30588EB35261,TRUCK - LIGHT
70458,2007,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,"4,150.00",11/14/2019,MURPHYS AUCTION,2G1WS58R279402776,SEDAN - MED
70460,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"4,975.00",11/14/2019,MURPHYS AUCTION,2G1WS58R479401774,SEDAN - MED
70461,2007,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,"3,249.00",11/20/2019,BIDADOO ONLINE AUCTION,2G1WS58RX79398556,SEDAN - MED
70462,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,975.00,10/21/2016,MURPHYS AUCTION,2G1WS58R179399921,SEDAN - MED
31332,2011,FORD,E250,VAN CARGO E250,SPU,"10,600.00",05/08/2017,MURPHYS AUCTION,1FTNE2EL4BDA15960,VAN
63946,2006,FORD,F350,PICKUP - DUMPING FLATBED,DPR,"11,500.00",09/01/2017,MURPHYS AUCTION,1FDSX34516ED68075,TRUCK - LIGHT
70465,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"5,000.00",07/02/2019,MURPHYS AUCTION,2G1WS58R479398391,SEDAN - MED
70466,2007,CHEVROLET,IMPALA,PEO MIDSIZE SEDAN,SPD,"3,250.00",04/12/2017,BIDADOO ONLINE AUCTION,2G1WS58R079401755,SEDAN - MED
70467,2007,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,"3,550.00",11/14/2019,MURPHYS AUCTION,2G1WS58R679399607,SEDAN - MED
63528,2006,CHEVROLET,EXPRESS,CARGO VAN,SPU,"6,000.00",12/21/2017,MURPHYS AUCTION,1GCHG35UX61232765,VAN
83906,2008,FORD,F350,PICKUP,DPR,"6,550.00",09/13/2017,BIDADOO ONLINE AUCTION,1FTWX30568EB35260,TRUCK - LIGHT
83670,2008,FORD,F350,PICKUP DUMPING FLATBED PLOW 4X4,SDOT,"14,100.00",08/28/2017,BIDADOO ONLINE AUCTION,1FTWW31R18EB44436,TRUCK - LIGHT
52911,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,"6,361.00",10/05/2018,BIDADOO ONLINE AUCTION,JTDKB22U853111111,SEDAN - SML - HYBRID
61729,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"3,250.00",03/06/2019,MURPHYS AUCTION,2G1WS551769395997,SEDAN - MED
61732,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SDOT,"4,000.00",03/13/2017,MURPHYS AUCTION,2G1WS551769396602,SEDAN - MED
73967,2007,FORD,RANGER,COMPACT PICKUP,DPR,"6,100.00",12/27/2018,MURPHYS AUCTION,1FTZR14U27PA90625,TRUCK - LIGHT
63531,2006,CHEVROLET,EXPRESS,CARGO VAN,SPU,"6,600.00",12/12/2017,BIDADOO ONLINE AUCTION,1GCHG35UX61232815,VAN
98147,2009,JOHN DEERE,GATOR,UTILITY VEHICLE 4 WHEEL,DPR,"7,700.00",11/30/2016,BIDADOO ONLINE AUCTION,MOXUVDX031532,UTILITY VEHICLE
S1914,1999,SELWOOD,150SA,TRAILER - PUMP,SPU,"3,850.00",06/12/2019,BIDADOO ONLINE AUCTION,PU0614115,TRAILER
S1915,1999,SELWOOD,150SA,TRAILER - PUMP - 6900 LB GVWR,SPU,"4,551.56",06/12/2019,BIDADOO ONLINE AUCTION,PU06132,TRAILER
73056,2007,FORD,F350,PICKUP,CEN,"6,850.00",10/21/2016,MURPHYS AUCTION,1FTWF30P27EA64240,TRUCK - LIGHT
43620,2004,GMC,WT5500,TRUCK - PAINT STRIPER - CLASS 5,SDOT,"20,100.00",03/03/2017,BIDADOO ONLINE AUCTION,J8DF5C13X47700075,TRUCK - PAINT STRIPER
31079,2010,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,"1,475.00",07/02/2019,MURPHYS AUCTION,2G1WA5EK0A1257978,SEDAN - MED
31396,2010,JOHN DEERE,1565 MOWER,MOWER FRONT DECK ROTARY 72IN 36HP,SPU,0.00,05/12/2020,BIDADOO ONLINE AUCTION,TC1565D080236,MOWER
31645,2011,FORD,TRANSIT CONNECT,PEO MINIVAN CARGO,SPD,"5,300.00",02/15/2018,BIDADOO ONLINE AUCTION,NM0LS6BN7BT056678,VAN - MINIVAN
33495,2012,WANCO,WTSP,TRAILER MOUNTED ARROW BOARD,SPU,0.00,05/12/2020,BIDADOO ONLINE AUCTION,5F11S1011C1003435,TRAILER - ARROW BOARD
32209,2014,FORD,ESCAPE,SUV COMPACT 4X4,CEN,"5,450.00",06/25/2018,MURPHYS AUCTION,1FMCU9GXXEUA06943,SUV - SML
63853,2006,FORD,F350,PICKUP - DUMP BODY,DPR,"11,000.00",03/13/2017,MURPHYS AUCTION,1FDWW36Y36ED71930,TRUCK - LIGHT
73012,2007,CHEVROLET,EXPRESS,VAN PASSENGER,FAS,"9,450.00",12/27/2018,MURPHYS AUCTION,1GAHG35U971234839,VAN
84520,2008,DODGE,SPRINTER,CARGO VAN - SPRINTER,SPU,"16,500.00",12/21/2017,MURPHYS AUCTION,WD0PF145885270480,VAN
82545,2008,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,"15,600.00",10/25/2017,MURPHYS AUCTION,1GCDT13E988100987,TRUCK - LIGHT
89133,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,"4,158.00",09/04/2018,BIDADOO ONLINE AUCTION,2FAHP71V18X122810,SEDAN - PATROL
89135,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,"4,050.00",07/27/2016,BIDADOO ONLINE AUCTION,2FAHP71V98X122814,SEDAN - PATROL
83785,2008,CHEVROLET,COLORADO,PICKUP - CREW CAB - 4WD,SFD,"8,109.00",10/10/2017,BIDADOO ONLINE AUCTION,1GCCS13E688106082,TRUCK - LIGHT
31780,2012,VICTORY,COMMANDER 1,POLICE MOTORCYCLE,SPD,"7,100.00",11/08/2018,BIDADOO ONLINE AUCTION,5VPDW36N4C3001578,MOTORCYCLE - PATROL
89137,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,"2,250.00",10/30/2018,MURPHYS AUCTION,2FAHP71V28X122816,SEDAN - PATROL
89138,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,"1,611.00",08/18/2016,MURPHYS AUCTION,2FAHP71V38X122811,SEDAN - PATROL
89140,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,"3,050.00",03/03/2017,BIDADOO ONLINE AUCTION,2FAHP71V78X122813,SEDAN - PATROL
78056,2007,JOHN DEERE,AEROCORE 2000,AERATOR - TOWED,DPR,"1,913.88",03/06/2019,BIDADOO ONLINE AUCTION,TC2000X040074,AERATOR
31807,2012,CHEVROLET,CAPRICE,PATROL CAR SEDAN RWD - SPD TEST 3,SPD,"5,550.00",12/21/2017,MURPHYS AUCTION,6G1MK5U29CL633793,SEDAN - PATROL
75203,2007,GMC,T6500,TRUCK - FLATBED - CONCRETE - CLASS 6,DPR,"12,250.00",03/13/2020,MURPHYS AUCTION,1GDJ6F13X7F408443,TRUCK - FLATBED
83595,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,SDOT,"6,850.00",10/25/2017,MURPHYS AUCTION,1FMCU59H58KB12893,SUV - MED - HYBRID
32196,2013,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,SPU,"10,969.00",06/09/2020,BIDADOO ONLINE AUCTION,JTDKN3DU4D1699657,SEDAN - SML - HYBRID
73745,2007,CHEVROLET,SUBURBAN K1500/K15906,SUV - FULL SIZE - 4WD,SFD,"5,400.00",07/02/2019,MURPHYS AUCTION,3GNFK16377G320036,SUV - LRG
32250,2013,WIRTGEN,W50 DC COLD MILLING MACHINE,COLD MILLING MACHINE SMALL,SDOT,"60,000.00",04/18/2017,BIDADOO ONLINE AUCTION,105.0366,SHOP TOOLS
EG0250,1996,JOHN DEERE,F935,SOLID WASTE MOWER,SPU,"1,076.00",12/30/2019,BIDADOO ONLINE AUCTION,MOF935X150280,MOWER
73764,2007,CHEVROLET,SUBURBAN K1500/K15906,SUV FULLSIZE - 4X4,SFD,"9,750.00",05/11/2016,BIDADOO ONLINE AUCTION,3GNFK163X7G320032,SUV - LRG
73786,2007,CHEVROLET,SUBURBAN K1500/K15906,SUV - FULL SIZE - 4WD,SFD,"7,800.00",07/18/2019,BIDADOO ONLINE AUCTION,3GNFK16327G320042,SUV - LRG
84743,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,CEN,"4,450.00",03/06/2019,MURPHYS AUCTION,1FMCU49H18KB80084,SUV - SML - HYBRID
84744,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"5,936.00",11/21/2018,BIDADOO ONLINE AUCTION,1FMCU59H28KB80083,SUV - SML - HYBRID
71580,2007,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,"4,359.99",12/27/2018,MURPHYS AUCTION,1FAHP34N07W297984,SEDAN - SML
71582,2007,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,"3,401.00",11/08/2018,BIDADOO ONLINE AUCTION,1FAHP34N97W297983,SEDAN - SML
71505,2007,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,"3,630.00",03/24/2017,BIDADOO ONLINE AUCTION,1FAHP34N57W297981,SEDAN - SML
73008,2007,DODGE,GRAND CARAVAN,PASSENGER MINIVAN,ITD,"4,039.00",02/15/2018,BIDADOO ONLINE AUCTION,1D4GP24E57B251271,VAN - MINIVAN
89114,2008,FORD,CROWN VICTORIA,PATROL CAR ACTIVE SPARE RESERVE,SPD,"2,550.00",01/28/2016,BIDADOO ONLINE AUCTION,2FAHP71VX8X100207,SEDAN - PATROL
30945,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"5,010.00",12/21/2017,MURPHYS AUCTION,2W9MPH614AS044100,SCOOTER
30947,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"5,100.00",04/16/2020,BIDADOO ONLINE AUCTION,2W9MPH618AS044102,SCOOTER
30948,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"5,400.00",03/13/2020,MURPHYS AUCTION,2W9MPH61XAS044103,SCOOTER
85888,2008,PETERBILT,340,TRUCK - 6 YD DUMP - CLASS 8,DPR,"42,100.00",09/04/2018,BIDADOO ONLINE AUCTION,2NPRHN8X58M760236,TRUCK - DUMP TRUCK
75250,2007,DYNAPAC,CC222,ROLLER - 8 TON DOUBLE DRUM,SDOT,"24,600.00",04/16/2020,BIDADOO ONLINE AUCTION,61712129,ROLLER
30950,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"3,450.00",10/30/2018,MURPHYS AUCTION,2W9MPH613AS044105,SCOOTER
30951,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"2,750.00",10/25/2017,MURPHYS AUCTION,2W9MPH615AS044106,SCOOTER
83801,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,DPR,"4,700.00",07/02/2019,MURPHYS AUCTION,1FMCU49H48KB98577,SUV - SML - HYBRID
84723,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"7,401.00",11/14/2019,MURPHYS AUCTION,1FMCU59H18KA50554,SUV - SML - HYBRID
78284,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"3,252.78",02/25/2016,BIDADOO ONLINE AUCTION,2W9MPH6167S044382,SCOOTER
31603,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,"1,675.00",05/17/2019,BIDADOO ONLINE AUCTION,2FABP7BV4BX176484,SEDAN - PATROL
31607,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,400.00,06/25/2018,MURPHYS AUCTION,2FABP7BV1BX176488,SEDAN - PATROL
32160,2013,FORD,TRANSIT CONNECT,MINIVAN CARGO,ITD,"9,400.00",05/03/2019,MURPHYS AUCTION,NM0LS6BN5DT167331,VAN - MINIVAN
32039,2013,INTERNATIONAL,4300,SWEEPER - SCHWARZE M6000 MECHANICAL,SDOT,0.00,12/05/2019,OTHER SURPLUS METHOD,1HTJTSKN0EH769612,SWEEPER - STREET
30952,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"4,950.00",12/21/2017,MURPHYS AUCTION,2W9MPH617AS044107,SCOOTER
30953,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"2,200.00",03/07/2018,MURPHYS AUCTION,2W9MPH619AS044108,SCOOTER
78285,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"3,645.00",04/06/2016,BIDADOO ONLINE AUCTION,2W9MPH6187S044383,SCOOTER
78288,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"1,200.00",04/26/2016,MURPHYS AUCTION,2W9MPH6137S044386,SCOOTER
84739,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"6,600.00",10/07/2019,BIDADOO ONLINE AUCTION,1FMCU59H98KA50561,SUV - SML - HYBRID
78289,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"2,604.00",03/01/2016,BIDADOO ONLINE AUCTION,2W9MPH6157S044387,SCOOTER
78290,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"2,275.00",03/01/2016,BIDADOO ONLINE AUCTION,2W9MPH6177S044388,SCOOTER
78291,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,900.00,06/23/2017,MURPHYS AUCTION,2W9MPH6197S044389,SCOOTER
EG5409,2006,PETERBILT,378,SOLID WASTE TRUCK,SPU,"40,000.00",08/22/2019,MURPHYS AUCTION,1XPFDBOX96D651716,TRUCK - HEAVY
71583,2007,CHEVROLET,MALIBU,MIDSIZE SEDAN,SDOT,"3,550.00",12/27/2018,MURPHYS AUCTION,1G1ZS57F77F283442,SEDAN - MED
72995,2007,DODGE,GRAND CARAVAN,CARGO MINIVAN,ITD,"7,200.00",08/16/2018,BIDADOO ONLINE AUCTION,1D4GP23E67B251278,VAN - MINIVAN
76559,2007,TOYOTA,7FBEU15,FORKLIFT ELECTRIC - 3000 LB LIFT,SPU,"8,200.00",11/14/2018,BIDADOO ONLINE AUCTION,7FBEU15-17601,FORKLIFT - ELECTRIC
78293,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"1,775.00",06/29/2017,BIDADOO ONLINE AUCTION,2W9MPH6177S044391,SCOOTER
78294,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"1,700.00",03/13/2017,MURPHYS AUCTION,2W9MPH6197S044392,SCOOTER
78297,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"3,433.00",03/01/2016,BIDADOO ONLINE AUCTION,2W9MPH6147S044395,SCOOTER
89132,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,"3,250.00",04/19/2016,BIDADOO ONLINE AUCTION,2FAHP71V38X122808,SEDAN - PATROL
78292,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"2,600.00",04/26/2016,MURPHYS AUCTION,2W9MPH6157S044390,SCOOTER
30910,2010,FORD,F250,PICKUP - 4X4,SPU,"8,601.00",08/22/2018,MURPHYS AUCTION,1FTSX2BR5AEA09048,TRUCK - LIGHT
32155,2013,TRAILKING,TK80HST,TRAILER LOWBOY,SDOT,"4,150.00",07/02/2019,MURPHYS AUCTION,1TKA04835DM051978,TRAILER
G75412,2006,PETERBILT,378,SOLID WASTE TRUCK,SPU,"52,100.00",10/07/2019,BIDADOO ONLINE AUCTION,1XPFDBOX37D686141,TRUCK - HEAVY
79968,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,"1,500.00",01/28/2016,BIDADOO ONLINE AUCTION,2FAHP71W77X141787,SEDAN - PATROL
31382,2011,FORD,F250,PICKUP - 4X4,SPU,"17,600.00",12/12/2017,BIDADOO ONLINE AUCTION,1FT7X2BT4BEA86089,TRUCK - LIGHT
30866,2010,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,"4,808.00",04/11/2019,BIDADOO ONLINE AUCTION,2FABP7BV0AX114126,SEDAN - PATROL
80086,1997,FORD,UNKNOWN,BUS,SPD,675.00,05/08/2017,MURPHYS AUCTION,UNKPD0086,BUS - POLICE
31592,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,575.00,07/02/2019,MURPHYS AUCTION,2FABP7BV2BX161546,SEDAN - PATROL
89129,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,0.00,08/17/2016,OTHER SURPLUS METHOD,2FAHP71V68X100219,SEDAN - PATROL
78295,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,900.00,10/21/2016,MURPHYS AUCTION,2W9MPH6107S044393,SCOOTER
78296,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"1,875.00",03/01/2016,BIDADOO ONLINE AUCTION,2W9MPH6127S044394,SCOOTER
78298,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"1,150.00",03/01/2016,BIDADOO ONLINE AUCTION,2W9MPH6167S044396,SCOOTER
30990,2010,SEGWAY,I2,PERSONAL MOBILITY DEVICE ELECTRIC,FAS,"2,300.00",01/06/2016,BIDADOO ONLINE AUCTION,102221058938,PERSONAL MOBILITY DEVICE - ELE
30991,2010,SEGWAY,I2,PERSONAL MOBILITY DEVICE ELECTRIC,FAS,"2,624.00",11/22/2016,BIDADOO ONLINE AUCTION,102221058940,PERSONAL MOBILITY DEVICE - ELE
78299,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"2,550.00",06/29/2017,BIDADOO ONLINE AUCTION,2W9MPH6187S044397,SCOOTER
A0626,2007,GMC,WORK HORSE,WALKIN VAN - CLASS 4,SPL,"10,901.00",06/09/2020,BIDADOO ONLINE AUCTION,5B4KPD2U073424272,VAN - WALKIN
30992,2010,SEGWAY,I2,PERSONAL MOBILITY DEVICE ELECTRIC,FAS,"1,725.00",03/30/2016,BIDADOO ONLINE AUCTION,102211058866,PERSONAL MOBILITY DEVICE - ELE
89131,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,"3,550.00",04/19/2016,BIDADOO ONLINE AUCTION,2FAHP71V18X122807,SEDAN - PATROL
73747,2007,CHEVROLET,SUBURBAN K1500/K15906,SUV - FULL SIZE - 4WD,SFD,"5,000.00",07/02/2019,MURPHYS AUCTION,3GNFK16397G320040,SUV - LRG
32695,2015,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"1,325.00",06/25/2018,MURPHYS AUCTION,1FM5K8AR5FGA28867,SUV - PATROL
32644,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,510.00,03/06/2019,MURPHYS AUCTION,1FM5K8AR4EGC50024,SUV - PATROL
32649,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"2,365.00",03/07/2018,MURPHYS AUCTION,1FM5K8AR3EGC49995,SUV - PATROL
32651,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"2,300.00",08/18/2016,MURPHYS AUCTION,1FM5K8AR7EGC49997,SUV - PATROL
32654,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,335.00,09/03/2019,MURPHYS AUCTION,1FM5K8AR0EGC50005,SUV - PATROL
31555,2011,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"3,897.00",11/08/2018,BIDADOO ONLINE AUCTION,2W9MPA618BS044108,SCOOTER
32576,2014,FORD,E350,VAN PASSENGER FULL SIZE,DPR,"3,300.00",10/21/2016,MURPHYS AUCTION,1FBNE3BL7EDA74486,VAN
32724,2015,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"3,950.00",10/25/2017,MURPHYS AUCTION,1FM5K8AR4FGA66591,SUV - PATROL
32589,2006,CLUBCAR,CARRYALL2,ATV - PASSENGER,SFD,"3,301.00",06/09/2020,BIDADOO ONLINE AUCTION,QB0642-694776,GOLF CART - ELECTRIC
32663,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"1,851.00",06/14/2016,BIDADOO ONLINE AUCTION,1FM5K8AR0EGC50019,SUV - PATROL
32617,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"2,175.00",09/03/2019,MURPHYS AUCTION,1FM5K8AR9EGC27225,SUV - PATROL
32609,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"1,025.00",03/06/2019,MURPHYS AUCTION,1FM5K8AR4EGC27231,SUV - PATROL
32612,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"1,625.00",04/26/2016,MURPHYS AUCTION,1FM5K8AR5EGC27223,SUV - PATROL
32625,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"1,260.00",11/14/2019,MURPHYS AUCTION,1FM5K8ARXEGC27234,SUV - PATROL
33367,2016,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"2,595.00",07/14/2020,MURPHYS AUCTION,1FM5K8ARXGGA47304,SUV - PATROL
31569,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,"2,900.77",10/06/2016,BIDADOO ONLINE AUCTION,2FABP7BV2BX149235,SEDAN - PATROL
58276,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,460.00,05/11/2016,BIDADOO ONLINE AUCTION,2W9MPH5555P044104,SCOOTER
78132,2007,JOHN DEERE,5225 UTILITY TRACTOR,TRACTOR - LOADER,DPR,"23,544.00",03/07/2018,MURPHYS AUCTION,LV5225R323254,TRACTOR - LOADER
31572,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,"3,050.00",01/05/2017,BIDADOO ONLINE AUCTION,2FABP7BV8BX149238,SEDAN - PATROL
98245,2009,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"4,150.00",03/06/2019,MURPHYS AUCTION,2W9MPH61149S044108,SCOOTER
83604,2008,CHEVROLET,UPLANDER,CARGO MINIVAN,SPU,"1,400.00",12/27/2018,MURPHYS AUCTION,1GBDV13W18D212259,VAN - MINIVAN
31587,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,"2,750.00",05/09/2018,BIDADOO ONLINE AUCTION,2FABP7BV3BX161541,SEDAN - PATROL
31610,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,"3,600.00",12/08/2016,MURPHYS AUCTION,2FABP7BV8BX161549,SEDAN - PATROL
